id,order_id,product_id,quantity,price
212411,162363,83315,1,2604
212419,162370,51445,1,3087
212443,162391,70307,1,2353
212553,162482,48820,1,2380
212570,162496,73165,1,3896
212660,162566,64081,1,1802
212694,162594,77215,1,884
212742,162629,67136,1,7494
212772,162650,63559,1,2856
212783,162657,14231,1,2373
212784,162657,14234,1,2373
212791,162664,71951,1,3781
212946,162797,80643,1,3393
212953,162804,33163,1,1374
212972,162818,79372,1,2904
212994,162839,17710,1,2142
213035,162860,14221,1,2373
213036,162860,82042,1,4665
213039,162860,14229,1,2373
213058,162874,80065,1,2285
213059,162874,80063,1,2285
213100,162909,78179,1,3563
213123,162930,66932,1,3604
213196,162993,15655,1,2788
213213,163007,74010,1,1652
213222,163014,82252,1,6304
213229,163021,72937,1,966
213245,163035,49032,1,2788
213277,163063,44414,1,1952
213287,163070,56417,1,8214
213306,163084,23959,1,4964
213331,163105,67867,1,1992
213338,163112,70142,1,1897
213345,163119,59221,1,4644
213437,163196,83114,1,1659
213447,163203,71797,1,2523
213454,163210,82056,1,5352
213461,163217,32763,1,1666
213484,163231,78956,1,2142
213485,163231,81137,1,6474
213496,163238,82250,1,3869
213497,163238,82245,1,3951
213514,163252,82160,1,2584
213615,163322,80106,1,6222
213616,163322,80101,1,5481
213729,163392,10606,1,6072
213745,163406,14231,1,2373
213752,163413,19205,1,1734
213785,163441,85016,1,1129
213836,163469,83632,2,6800
213837,163469,39218,1,3441
213862,163490,80493,1,2489
213880,163504,76514,1,2924
213885,163504,76529,1,2924
213923,163532,77543,1,3155
213937,163546,80594,1,1598
213954,163560,73835,1,4753
213977,163581,75556,1,5875
214014,163609,78761,1,2849
214024,163616,65347,1,884
214071,163651,83443,1,2135
214082,163658,50062,1,3570
214089,163665,58547,1,4372
214122,163686,73558,1,5358
214164,163721,83233,1,3216
214173,163728,83233,1,3216
214174,163728,83234,1,3216
214175,163728,83242,1,3216
214177,163728,83240,1,3216
214191,163742,51251,1,4413
214215,163756,72528,1,6052
214216,163756,72527,1,6052
214234,163770,80448,1,2645
214256,163791,29041,1,3618
214264,163798,58509,1,1965
214274,163805,73780,1,2713
214424,163938,80602,1,2502
214513,164015,82223,1,2033
214619,164092,83114,1,1659
214650,164113,7268,1,2632
214666,164127,66387,1,1503
214684,164141,85344,1,728
214692,164148,77577,1,2190
214767,164211,85326,1,4638
214816,164253,83435,1,2944
214832,164267,14234,1,2373
214863,164295,63559,1,2856
214920,164344,70823,1,9642
214963,164379,82928,1,5739
214991,164400,73631,1,2101
214992,164400,73632,1,2101
214999,164407,79708,1,2278
215036,164435,39422,1,3216
215048,164442,69949,1,2108
215144,164519,45802,1,2781
215172,164540,78920,1,2679
215181,164547,82247,1,5256
215218,164575,33159,1,1374
215279,164631,34742,1,1884
215287,164638,68010,1,6929
215294,164645,67709,1,6705
215309,164659,55865,1,2040
215363,164708,77584,1,2190
215372,164715,55861,1,2040
215373,164715,55865,1,2040
215453,164778,83562,2,3155
215484,164806,61059,1,3856
215543,164855,79289,1,1890
215609,164911,46078,1,1788
215626,164925,74006,1,4991
215643,164939,82818,1,5637
215650,164946,67137,1,7494
215657,164953,58293,1,1999
215687,164974,85858,1,3359
215699,164981,85200,1,2006
215701,164981,85203,1,2006
215748,165016,72209,1,3196
215780,165044,7271,1,2632
215804,165065,61060,1,3856
215813,165072,51444,1,3087
215821,165079,16768,1,11716
215837,165093,83240,1,3563
215927,165170,79668,1,3366
215945,165184,76708,1,1346
215980,165212,58171,1,4026
215997,165226,83196,1,2849
216020,165247,83579,1,6072
216042,165261,82818,1,5637
216052,165268,25389,1,721
216053,165268,71657,1,830
216070,165282,79797,1,3373
216104,165310,85857,1,3359
216175,165352,74011,1,1469
216182,165359,39220,1,3794
216189,165366,74658,1,1761
216197,165373,21582,1,3332
216213,165387,77373,1,5610
216221,165394,6286,1,1394
216315,165478,72665,1,4468
216322,165485,77457,1,2060
216370,165520,26862,4,6072
216415,165548,60254,1,3012
216444,165576,55860,1,2040
216445,165576,55861,1,2040
216473,165597,13838,1,2645
216483,165604,14222,1,2373
216498,165618,75475,1,4073
216505,165625,79860,1,2353
216533,165646,78762,1,2849
216540,165653,72529,1,6052
216547,165660,65564,1,7106
216554,165667,72677,1,1659
216582,165688,31069,1,2074
216599,165702,43494,1,3087
216665,165751,48197,1,2938
216775,165835,51615,1,1285
216776,165835,83109,1,1754
216785,165842,61060,1,3856
216836,165884,78759,1,2849
216866,165905,73168,1,3896
216946,165968,17719,1,2142
216964,165982,62248,1,4991
217024,166024,41514,1,938
217033,166031,81581,1,1557
217051,166045,72535,1,6052
217113,166094,48515,1,3203
217135,166115,46760,1,2482
217138,166115,46773,1,2482
217152,166129,74277,1,1054
217211,166164,70098,1,1992
217281,166220,83241,2,3563
217341,166269,14221,1,2373
217372,166290,81386,1,2502
217422,166332,60042,1,4250
217463,166367,19500,1,1999
217495,166395,83234,1,3563
217519,166416,85025,1,1530
217527,166423,83632,1,6800
217548,166437,76957,1,2550
217615,166493,81386,2,2502
217632,166507,46084,1,3216
217673,166535,49893,1,1986
217698,166556,85009,1,3210
217722,166577,17714,1,2142
217804,166647,66917,1,2502
217831,166668,51443,1,3087
217890,166724,58756,1,1319
217917,166745,79280,1,2904
217953,166773,60105,1,1965
217975,166787,86702,1,3992
217992,166801,44016,1,6072
218048,166850,82940,1,6317
218078,166878,84886,1,2101
218106,166899,18030,1,2067
218131,166920,84227,1,6052
218175,166955,59503,1,2604
218184,166962,48525,1,3203
218221,166990,71892,1,5263
218264,167025,85578,1,3570
218283,167039,59950,1,7133
218290,167046,30705,1,2482
218316,167060,85574,1,2278
218344,167081,72923,1,2856
218398,167116,73782,1,2713
218430,167144,69520,1,2781
218473,167179,85647,1,1686
218480,167186,83787,1,11417
218543,167242,65903,1,2856
218551,167249,51445,1,3087
218558,167256,59242,1,3788
218595,167284,67955,1,4644
218638,167312,86165,1,1360
218662,167333,85236,1,5358
218677,167347,62244,2,4991
218689,167354,42137,1,2502
218699,167361,85856,1,3359
218730,167389,81213,1,2020
218756,167410,85200,1,2006
218767,167417,85234,1,5358
218777,167424,87227,1,2108
218820,167459,83889,1,1523
218831,167466,68959,1,3352
218842,167473,82925,1,2278
218897,167515,86413,1,3774
219002,167606,63499,1,4080
219020,167620,62760,1,4121
219058,167655,85465,1,3570
219092,167676,67434,1,4053
219114,167697,39902,1,2713
219154,167732,79465,1,4964
219179,167753,82003,1,2101
219207,167774,79516,1,2808
219223,167788,85733,1,1598
219224,167788,85738,1,1598
219232,167795,85299,1,2285
219242,167802,81623,1,3196
219303,167851,70093,1,8833
219342,167879,78768,1,2074
219362,167893,79598,1,5549
219394,167921,27928,1,1346
219403,167928,6280,1,1394
219553,168040,85578,1,3570
219644,168117,84650,1,1482
219663,168131,85590,1,3230
219687,168152,86177,1,4991
219695,168159,51699,1,1088
219760,168215,84490,1,1598
219784,168236,33168,1,3713
219817,168264,72851,1,4216
219826,168271,84323,1,3373
219842,168285,63503,1,4080
219983,168397,17716,1,2142
220002,168411,85578,1,3570
220033,168439,43498,1,3237
220051,168453,84489,1,1598
220083,168474,51609,1,1285
220093,168481,41213,1,5576
220096,168481,41214,1,5576
220103,168488,66926,1,3604
220121,168502,79622,1,3563
220129,168509,86188,1,2849
220149,168523,85233,1,5358
220167,168537,44796,1,1748
220188,168551,57892,1,1843
220204,168565,76535,1,3046
220234,168593,78971,1,1217
220300,168649,84727,1,3393
220368,168698,73772,1,4930
220396,168719,82925,1,2278
220403,168726,67902,1,3563
220433,168747,80496,1,2489
220491,168796,82035,1,4665
220518,168817,80052,1,3529
220526,168824,71569,1,4896
220598,168873,31385,1,2774
220622,168894,86482,1,4821
220630,168901,84493,1,1598
220664,168929,85584,1,3230
220678,168943,36140,1,2822
220732,168985,85579,1,3570
220763,169013,85615,2,1095
220773,169020,44261,1,1768
220804,169048,18038,1,2067
220834,169076,83555,2,2040
220842,169083,73781,1,2713
220899,169118,84314,1,2407
220938,169153,87860,1,2944
220974,169188,83350,1,6297
221026,169230,83349,1,6297
221067,169258,74247,1,2394
221075,169265,72530,1,6052
221094,169279,50503,1,3216
221095,169279,50513,1,3216
221119,169293,85986,1,673
221137,169307,40405,1,1986
221152,169321,85577,1,3570
221171,169335,51255,1,4413
221181,169342,85618,1,1095
221199,169356,39895,1,2713
221221,169370,6283,1,1394
221236,169384,83621,1,8928
221275,169412,67080,1,5535
221276,169412,67076,1,5535
221293,169426,19956,1,1754
221329,169454,39865,1,3318
221364,169482,86441,1,2502
221379,169496,74004,1,3754
221402,169517,87123,1,524
221410,169524,64626,1,3992
221419,169531,86751,1,483
221458,169559,60508,1,1013
221465,169566,61058,1,3856
221479,169573,86682,1,2101
221509,169601,46830,1,3278
221537,169622,74004,1,3754
221562,169643,74009,1,3754
221572,169650,81844,1,2856
221592,169664,85579,1,3570
221599,169671,74005,1,3754
221609,169678,66124,1,2822
221637,169699,74007,1,3754
221644,169706,29781,1,3196
221677,169734,7271,1,2632
221753,169797,76908,1,2380
221764,169804,82901,1,2312
221780,169818,19956,1,1754
221845,169867,84491,1,1598
221856,169874,52027,1,5644
221919,169923,40538,1,8072
222028,170014,85983,1,673
222060,170042,72210,1,3196
222081,170056,88003,1,2332
222093,170063,86291,1,1714
222142,170105,71638,1,700
222150,170112,85620,1,1095
222151,170112,85619,1,1095
222179,170133,74006,1,3754
222193,170147,83240,1,3563
222208,170161,13921,1,4998
222225,170175,39271,2,1292
222232,170182,65653,1,1088
222290,170231,86708,1,3992
222333,170266,88848,1,1884
222407,170329,86038,1,5800
222433,170350,84887,1,2101
222465,170378,75858,1,1850
222481,170392,86188,1,2849
222526,170427,46080,1,3216
222577,170469,88005,1,6786
222606,170483,66125,1,2822
222614,170490,42575,1,3114
222685,170539,85342,2,326
222704,170553,68322,1,1748
222742,170581,68334,1,1748
222754,170588,74007,1,3754
222861,170665,74006,1,3754
222927,170714,89292,1,1360
222961,170742,80530,1,660
222962,170742,80534,1,660
223012,170777,48264,1,9860
223101,170854,74009,1,3754
223133,170882,72791,1,2720
223255,170980,72208,1,2747
223263,170987,74008,1,3754
223264,170987,74009,1,3754
223295,171008,14230,1,2373
223303,171015,65726,1,2645
223352,171057,74529,1,5209
223385,171085,70597,1,1768
223421,171113,72209,1,2747
223451,171141,31072,1,2074
223485,171169,63234,1,1598
223539,171211,87472,1,1918
223547,171218,74533,1,5209
223604,171267,62838,1,2788
223724,171365,72462,1,1700
223761,171393,67560,1,2632
223803,171428,89624,1,6664
223810,171435,74004,1,3754
223833,171456,18207,1,3760
223897,171505,53513,1,1734
223961,171554,57415,1,1673
223979,171568,81669,1,2645
223989,171575,7266,1,2632
224009,171589,77576,1,2190
224011,171589,77586,1,2190
224022,171596,34817,1,2224
224030,171603,57041,1,6786
224042,171610,61060,1,3856
224051,171617,7269,1,2632
224114,171666,20082,1,1659
224130,171680,31074,1,2074
224167,171708,67550,1,2632
224216,171750,69204,1,1516
224225,171757,82165,1,1965
224250,171778,65659,1,1088
224269,171792,81182,1,6474
224285,171806,85284,1,802
224310,171827,89505,1,2856
224319,171834,68702,2,1972
224324,171834,68710,1,1972
224337,171841,70177,1,2516
224345,171848,86035,2,5800
224352,171855,87557,1,2713
224355,171855,87563,1,2713
224386,171876,62013,1,2319
224402,171890,84496,1,1598
224436,171918,80580,1,4821
224445,171925,61062,1,3856
224478,171953,15661,1,2788
224494,171967,71949,1,3781
224520,171988,14234,1,2373
224581,172037,81310,1,1265
224599,172051,41514,1,938
224639,172079,87192,1,4876
224647,172086,77540,1,4032
224681,172114,74008,1,3754
224819,172219,72245,1,4495
224838,172233,6282,1,1394
224846,172240,68324,1,1748
224853,172247,14921,1,4141
224926,172310,82167,1,1965
224935,172317,84493,1,1598
224976,172345,78914,1,2679
225010,172373,74009,1,3754
225050,172408,86089,1,3992
225075,172429,70064,1,2101
225090,172436,86035,1,5800
225098,172443,87470,1,1918
225099,172443,87480,1,1918
225117,172457,54148,1,2713
225267,172520,83458,1,2502
225279,172527,74814,1,3040
225336,172576,69373,1,1353
225391,172618,51442,1,3087
225439,172660,85566,1,2278
225488,172688,74006,1,3754
225490,172688,74009,1,3754
225515,172702,62010,1,2319
225587,172744,74006,1,3754
225613,172765,87480,1,1918
225647,172786,87216,1,3563
225663,172800,83957,1,3563
225670,172807,86086,1,3992
225694,172828,54150,1,2713
225717,172849,76007,1,2856
225733,172863,74602,1,3910
225749,172877,69378,1,1353
225789,172912,74008,1,3754
225806,172926,55864,1,2040
225813,172933,14924,1,3998
225829,172947,54148,1,2713
225841,172954,54157,1,2713
225895,173003,72936,1,605
225913,173017,74007,1,3754
225930,173031,67533,1,3570
225997,173087,13545,1,1700
226046,173129,81453,1,1850
226067,173143,21580,1,3264
226090,173157,46182,1,986
226152,173206,51247,1,3570
226169,173220,51249,1,3570
226183,173227,27924,1,1809
226210,173248,82924,1,2278
226221,173255,79511,1,2407
226249,173276,51260,1,3570
226257,173283,89582,1,2258
226287,173311,88852,1,1884
226327,173346,73277,1,2754
226441,173423,7270,1,2632
226513,173479,85345,1,1129
226520,173486,65310,1,2285
226545,173507,74006,1,3754
226570,173528,91234,1,3026
226577,173535,88009,1,6786
226616,173563,81958,1,2604
226653,173598,80752,1,660
226661,173605,90395,1,2951
226680,173619,65310,1,2285
226723,173654,72937,2,966
226769,173689,71889,1,5263
226793,173710,84291,1,1999
226884,173773,83110,1,1754
226900,173787,62248,1,4991
226965,173836,22143,1,3856
226980,173843,87998,1,2713
226997,173857,84489,1,1598
227007,173864,79724,1,7888
227023,173878,81940,1,1285
227030,173885,61532,1,7358
227056,173906,14924,1,4141
227092,173934,14923,1,4141
227204,174018,89762,1,5549
227237,174046,19497,1,1999
227238,174046,19500,1,1999
227254,174060,87017,1,6344
227269,174074,89584,1,2258
227307,174102,89579,1,2258
227323,174116,72095,1,12662
227377,174158,63239,1,4189
227396,174172,88426,1,2652
227438,174200,67560,1,2632
227440,174200,67551,1,2632
227485,174235,73782,1,2618
227503,174249,74005,1,3754
227513,174256,74004,1,3754
227579,174298,87792,1,3393
227586,174305,80449,1,2645
227596,174312,74004,1,3754
227606,174319,78762,1,2849
227625,174333,66501,1,4495
227651,174354,80037,2,2713
227738,174417,51257,1,3570
227746,174424,69377,1,1353
227817,174480,68321,1,1748
227828,174487,63908,1,1856
227900,174543,39482,1,2788
227942,174571,80643,1,3393
228034,174641,47948,1,3216
228051,174655,72208,1,2747
228058,174662,80380,1,6650
228081,174683,85428,1,2645
228082,174683,85423,1,2645
228132,174725,24470,1,4155
228166,174753,41216,1,5576
228173,174760,70323,1,3856
228182,174767,74005,1,3754
228190,174774,91817,1,3114
228236,174809,77180,1,3781
228259,174823,18034,1,1958
228260,174823,18041,1,1958
228268,174830,65311,1,2285
228279,174837,81079,1,5630
228321,174872,41569,1,3216
228330,174879,78510,1,6786
228337,174886,82361,1,1516
228394,174928,89680,1,6072
228408,174942,40854,1,1564
228415,174949,58093,1,3318
228428,174956,89880,1,2645
228429,174956,89878,1,2645
228436,174963,84661,1,4277
228460,174977,62014,1,2088
228482,174998,85577,1,3570
228514,175019,78237,1,2033
228550,175054,69629,1,2713
228559,175061,90395,1,2951
228613,175110,64082,1,1802
228624,175117,84516,1,3352
228702,175173,45622,1,1884
228749,175208,74009,1,3754
228847,175278,39371,1,2965
228921,175327,24019,1,1945
228936,175341,88429,1,2652
228962,175362,54150,1,2713
228969,175369,51249,1,3570
229051,175425,72211,1,2747
229115,175474,89687,1,6072
229152,175502,54153,1,2713
229160,175509,81076,1,5630
229176,175523,66267,1,1476
229185,175530,91235,1,3026
229197,175537,43495,1,3087
229230,175565,61030,1,2319
229271,175600,51442,1,3087
229339,175649,61029,1,2319
229398,175705,72209,1,2747
229439,175733,62840,1,2788
229468,175761,46184,1,1360
229478,175768,74006,1,3754
229500,175789,87365,1,2081
229526,175810,18041,1,1958
229542,175824,55869,1,2040
229572,175852,46729,1,1401
229603,175880,47559,1,2332
229619,175894,72211,1,2747
229629,175901,28079,1,2298
229641,175908,61062,1,3856
229680,175936,85435,1,2502
229770,175950,67208,1,1931
229778,175957,91854,1,2060
229835,175999,71892,1,5263
229860,176020,92572,1,1170
229903,176055,86035,1,5800
229953,176090,60042,1,4073
229971,176104,89671,1,3502
230021,176146,62534,1,4821
230058,176174,18421,1,1829
230097,176202,17718,1,2108
230119,176216,87998,1,2713
230146,176237,78813,1,1986
230168,176258,79117,1,4196
230182,176272,10611,1,6072
230208,176293,90028,1,1598
230226,176307,40918,1,2142
230248,176321,84673,1,3318
230249,176321,84668,1,2904
230250,176321,84672,1,2904
230266,176335,85342,1,326
230282,176349,88148,1,3216
230297,176363,80953,1,4196
230318,176377,87199,1,4624
230332,176391,92574,1,884
230379,176426,88848,1,1884
230435,176475,85341,2,966
230466,176496,28087,1,2298
230482,176510,60043,1,4073
230498,176524,14922,1,3998
230513,176538,89592,1,2428
230595,176601,43648,1,1190
230631,176629,74007,1,3754
230679,176664,18042,1,1958
230704,176678,55321,1,1945
230723,176692,90469,1,2285
230832,176783,72937,1,966
230839,176790,36145,1,1904
230840,176790,36144,1,1904
230889,176832,87471,1,1918
230905,176846,77911,1,2938
230929,176867,83276,1,2856
231017,176937,68636,1,2428
231024,176944,85855,1,3359
231031,176951,31964,1,3332
231040,176958,92283,1,2040
231090,177000,83543,1,13423
231136,177028,93172,1,3135
231167,177035,66354,1,7854
231176,177042,77075,1,646
231200,177063,48660,1,1170
231217,177077,73290,1,3400
231298,177133,68036,1,5821
231307,177140,36718,1,5515
231332,177161,22107,1,1394
231340,177168,93172,1,3135
231341,177168,93148,1,524
231351,177175,86436,1,11784
231503,177294,40112,1,2380
231555,177336,74006,1,3754
231582,177357,90023,2,1999
231598,177371,75263,1,3930
231617,177385,65311,1,2285
231620,177385,65310,1,2285
231646,177399,87415,1,898
231709,177455,78694,1,2604
231717,177462,36536,1,3012
231734,177476,84667,1,2904
231735,177476,84671,1,2904
231753,177490,90175,1,6800
231777,177511,32870,1,3713
231799,177532,84542,1,1326
231853,177567,85579,1,3570
231863,177574,3746,1,2944
231878,177588,88981,1,2033
231886,177595,83960,1,3563
231900,177609,37326,1,2856
231918,177616,81970,1,4284
231925,177623,92574,1,884
231986,177665,88598,1,6705
232010,177686,90290,1,347
232018,177693,82164,1,2516
232027,177700,40917,1,2142
232042,177714,93379,1,1686
232050,177721,6279,1,1394
232060,177728,92282,1,2040
232093,177756,85479,1,1890
232094,177756,85480,1,1890
232095,177756,85481,1,1890
232105,177763,65962,1,4753
232150,177798,58097,1,3318
232158,177805,24941,1,2645
232182,177826,75570,1,1754
232199,177840,91241,1,3026
232206,177847,84667,1,2904
232214,177854,87201,1,2428
232293,177917,14923,1,3998
232310,177931,91841,1,816
232311,177931,91847,1,816
232363,177966,88911,1,2849
232370,177973,88590,1,7494
232423,178015,17722,1,2108
232431,178022,79597,1,2856
232456,178043,31069,2,2074
232457,178043,31068,1,2074
232490,178071,86974,1,7494
232545,178113,90469,1,2285
232561,178127,85470,1,1890
232572,178134,43831,1,5284
232658,178197,89325,1,6854
232671,178204,89073,1,2645
232709,178239,78863,1,1986
232723,178253,82952,1,2686
232759,178281,14923,1,4141
232814,178323,47647,1,3930
232821,178330,88981,1,2033
232830,178337,60511,1,1952
232840,178344,91140,2,367
232858,178358,80105,1,5379
232880,178379,83892,1,1523
232905,178400,82487,1,2135
232973,178442,68357,1,5535
233045,178498,53531,1,1734
233053,178505,83959,1,2720
233091,178540,64770,1,802
233093,178540,64775,1,802
233109,178554,30683,1,3760
233157,178589,68330,1,1748
233174,178603,81434,1,1306
233228,178645,82755,1,1700
233311,178708,92459,1,2570
233338,178729,94481,1,4427
233348,178736,91854,1,2060
233524,178876,83419,1,13994
233538,178890,39895,1,2713
233649,178974,65963,2,4753
233664,178988,37327,1,2856
233680,179002,87966,1,3060
233699,179016,90792,1,2482
233717,179030,94601,1,3890
233748,179058,87994,1,2713
233749,179058,67212,1,1931
233870,179149,86943,1,5182
233879,179156,61363,1,7854
233962,179219,78178,1,3563
233963,179219,78179,1,3563
233975,179226,84663,1,4277
233976,179226,84665,1,4277
234005,179247,69836,1,2135
234033,179268,58829,1,3638
234076,179296,85905,1,1013
234109,179324,94798,1,2931
234124,179338,61043,1,2319
234140,179352,14232,1,2373
234141,179352,14234,1,2373
234273,179450,18034,1,1958
234281,179457,93169,1,646
234338,179499,60042,1,4073
234384,179534,85569,1,2278
234403,179548,79974,1,4284
234424,179562,53530,1,1734
234469,179597,81667,1,2645
234513,179632,66108,1,2944
234533,179646,93047,1,2312
234540,179653,78925,1,2679
234567,179667,7342,1,3012
234574,179674,40592,1,8072
234602,179695,65347,1,884
234617,179709,73753,1,4420
234641,179730,91366,1,2829
234657,179744,72208,1,2747
234714,179793,87864,1,1673
234726,179800,95317,1,2326
234741,179814,91819,1,4284
234745,179814,83555,1,2040
234750,179814,72465,1,1700
234761,179821,94546,1,3563
234792,179849,95226,1,2496
234802,179856,65312,1,2285
234845,179884,14424,1,1952
234880,179912,94669,1,2890
234904,179933,87872,1,1673
234936,179961,69909,1,6283
234992,180010,63582,1,2693
234999,180017,7267,1,2632
235091,180073,51444,1,3087
235098,180080,39218,1,3441
235110,180087,93415,1,2856
235138,180108,89966,1,1564
235161,180129,83955,1,2720
235176,180143,32487,1,2645
235184,180150,81382,1,6426
235200,180164,55875,1,5440
235226,180185,26162,1,3910
235235,180192,86944,1,5182
235243,180199,93330,1,3128
235245,180199,93336,1,3128
235308,180248,95190,1,2611
235356,180283,85628,1,1170
235359,180283,85632,1,1170
235370,180290,60148,1,3856
235385,180297,85580,1,3570
235405,180311,60510,1,1401
235427,180332,81981,1,4284
235444,180346,48823,1,2380
235462,180360,81937,1,1285
235601,180472,59173,1,6038
235628,180493,94668,1,2890
235651,180514,75240,1,2604
235666,180528,94669,2,2890
235701,180556,47130,1,4427
235727,180577,89668,1,3393
235742,180584,7269,1,2632
235807,180626,62783,1,2217
235815,180633,90088,1,3992
235855,180661,94477,1,2142
235894,180689,95226,1,2496
235955,180745,95225,1,2496
235963,180752,35292,1,1931
235976,180759,39425,1,3216
236016,180787,74004,1,4223
236040,180801,58759,1,1319
236042,180801,58756,1,1319
236050,180808,18042,1,1958
236064,180815,72211,1,2747
236114,180857,92746,1,5800
236160,180892,79999,1,1618
236188,180913,77544,1,3869
236196,180920,76006,1,1591
236203,180927,86997,1,6072
236244,180955,53513,1,1734
236249,180955,53520,1,1734
236255,180955,53531,1,1734
236256,180955,53530,1,1734
236288,180969,81937,1,1285
236320,180997,83956,1,2720
236333,181004,14203,1,3713
236342,181011,89852,1,1591
236352,181018,30684,1,4406
236373,181025,94797,1,2931
236392,181039,19654,1,2373
236401,181046,82449,1,4427
236417,181060,66808,1,4454
236437,181074,81284,1,11893
236454,181088,68327,1,1748
236518,181144,76971,1,3366
236542,181165,59197,1,524
236550,181172,95562,1,4141
236565,181186,59461,1,4930
236580,181200,88714,1,4991
236666,181270,68835,1,530
236732,181326,82071,1,2033
236740,181333,88489,1,204
236832,181410,6281,1,1394
236852,181424,86482,1,4821
236881,181445,76330,3,7140
236889,181452,73770,1,5100
236940,181494,89880,1,2645
236966,181515,90088,1,3992
237020,181557,77628,1,1224
237035,181571,95170,1,4644
237055,181585,88425,1,2394
237090,181613,88841,1,1884
237115,181634,74005,1,3754
237233,181711,48659,1,1170
237267,181739,44801,1,3448
237321,181774,71377,1,7881
237329,181781,80919,1,4998
237350,181795,87480,1,2142
237352,181795,87478,1,2142
237380,181816,56134,1,1965
237416,181844,88282,1,2101
237474,181886,48663,1,626
237476,181886,22138,1,3856
237479,181886,19500,1,1999
237516,181921,93601,1,4440
237525,181928,81131,1,6474
237560,181956,94509,1,2734
237568,181963,12488,2,1646
237664,182033,74004,1,3754
237716,182068,74194,1,3488
237736,182075,74694,1,4699
237763,182096,94082,1,2230
237777,182103,87860,1,2944
237787,182110,15393,1,1972
237813,182131,60508,1,1013
237829,182145,30430,1,1346
237862,182173,15655,1,2788
237877,182187,70051,1,2944
237907,182215,90111,1,3822
237915,182222,67867,1,1714
237922,182229,84891,1,2931
237930,182236,91134,1,966
237941,182243,67871,1,1714
237976,182271,67867,1,1714
237986,182278,81311,1,1265
237988,182278,81312,1,1265
238037,182313,96313,1,2666
238073,182348,73747,1,4420
238115,182383,85790,1,2686
238123,182390,25698,1,26778
238140,182404,52070,1,4121
238158,182418,93605,1,4440
238273,182516,60508,1,1013
238287,182530,74006,1,3754
238288,182530,74008,1,3754
238304,182544,96529,1,2081
238319,182558,91105,1,1040
238342,182579,77546,1,3611
238353,182586,95227,1,2496
238369,182593,79935,1,2523
238370,182593,79932,1,2523
238391,182614,95855,1,1856
238414,182628,90913,1,2781
238453,182663,44792,1,2693
238463,182670,17718,1,2142
238497,182698,54152,1,2917
238512,182712,63908,1,1856
238545,182740,74008,1,3754
238584,182768,40919,1,2142
238627,182796,84828,1,2360
238682,182824,77581,1,1768
238691,182831,67875,1,1714
238703,182838,94691,1,3869
238719,182852,37336,1,3196
238754,182880,62763,1,3686
238771,182894,94548,1,3563
238820,182936,93563,1,6739
238853,182964,39419,1,3087
238907,183013,91235,1,3026
238958,183055,82949,1,2686
238991,183083,55860,1,2040
239017,183104,73747,1,4420
239019,183104,73749,1,4420
239023,183104,73754,1,4420
239051,183118,79008,1,5637
239062,183125,82067,1,2033
239063,183125,82071,1,2033
239182,183223,60508,1,1013
239223,183258,74005,1,3754
239241,183272,43505,1,3386
239281,183307,85914,1,673
239343,183356,87208,1,2428
239350,183363,92446,1,1605
239457,183454,72015,1,1231
239483,183475,61056,1,1299
239498,183489,77576,1,1768
239523,183510,12968,12,2074
239572,183552,70018,1,1931
239582,183559,96309,1,1605
239669,183629,14421,1,2271
239688,183643,80545,1,2502
239721,183671,19208,1,1652
239750,183685,69626,1,2502
239757,183692,50164,1,2183
239782,183713,35530,1,2836
239845,183762,90495,1,1788
239860,183776,82161,1,2516
239885,183797,86794,1,5569
239910,183818,9420,1,2564
239968,183860,85625,1,1170
240014,183895,77547,1,3162
240042,183916,74009,1,3842
240065,183930,89203,1,3536
240108,183965,9069,1,4073
240116,183972,72761,1,1278
240146,184000,86967,1,2428
240181,184028,20771,1,2496
240189,184035,78172,1,2353
240198,184042,71631,1,809
240256,184077,35283,1,1374
240361,184168,64366,1,1843
240403,184196,79990,1,4855
161022,122960,33293,1,3930
161040,122974,37426,1,2856
161071,123002,63737,1,9275
161143,123058,36479,1,1965
161196,123107,63733,1,9275
161203,123114,30078,1,2074
161230,123135,64929,1,2965
161248,123149,49172,1,2516
161259,123156,45846,1,3529
161394,123254,14220,1,2217
161464,123310,63085,1,1686
161477,123317,2571,1,2101
161484,123324,50248,1,11329
161507,123345,58763,1,1319
161522,123359,10913,1,2380
161540,123373,57791,1,986
161541,123373,57792,1,972
161580,123408,13501,1,2210
161601,123429,48780,1,4468
161622,123443,37822,1,864
161647,123464,64929,1,2965
161663,123478,37326,1,2876
161726,123520,64930,1,2965
161767,123548,64109,1,1802
161778,123555,65796,1,3563
161818,123583,39098,1,4855
161819,123583,39105,1,4855
161836,123597,62505,1,1428
161852,123611,10909,1,2380
161903,123653,62131,1,1850
161918,123667,63072,1,10248
161941,123688,60507,1,1013
161969,123709,42258,1,1686
161995,123730,64302,1,646
162013,123744,64302,2,646
162015,123744,64306,2,700
162048,123772,58485,1,5100
162082,123793,28733,1,884
162134,123835,65303,1,3060
162212,123898,54510,1,1999
162227,123912,64698,1,3951
162243,123926,38301,1,2557
162262,123940,65636,1,2366
162278,123954,61060,1,3856
162285,123961,36479,1,1965
162358,124024,14271,1,1605
162379,124038,56233,1,3781
162444,124094,10910,1,2380
162461,124108,65105,1,2326
162507,124150,21255,1,1054
162532,124171,41304,1,2373
